"","associated_gene","Human (Adult)","Human (Adult)_Detected_Num_Isoseq","Human (Adult)_Known_Num_Gencode","Human (Adult)_Normalised","Human (Fetal)","Human (Fetal)_Detected_Num_Isoseq","Human (Fetal)_Known_Num_Gencode","Human (Fetal)_Normalised","Detected","isoseq_comparison_Human (Adult)vsHuman (Fetal)","isoseq_comparison_Human (Fetal)vsHuman (Adult)","isoseq_comparison_normalisedHuman (Adult)vsHuman (Fetal)","isoseq_comparison_normalisedHuman (Fetal)vsHuman (Adult)","isoseq_comparison_diff"
"44709","PRPF18","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"44710","PRPF19","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"44712","PRPF3","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"44714","PRPF38A","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"44717","PRPF38B","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"44718","PRPF39","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",3,12,0.25,"Both",0.333333333333333,3,0.333333333333333,3,2
"44719","PRPF4","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"44720","PRPF40A","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",5,13,0.384615384615385,"Both",0.6,1.66666666666667,0.6,1.66666666666667,2
"44721","PRPF40B","Human (Adult)",2,16,0.125,"Human (Fetal)",2,16,0.125,"Both",1,1,1,1,0
"44722","PRPF4B","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"44723","PRPF6","Human (Adult)",2,1,2,"Human (Fetal)",2,1,2,"Both",1,1,1,1,0
"44724","PRPF8","Human (Adult)",1,16,0.0625,"Human (Fetal)",2,16,0.125,"Both",0.5,2,0.5,2,1
"44727","PRPS1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"44731","PRPS2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"44732","PRPSAP1","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",4,12,0.333333333333333,"Both",0.5,2,0.5,2,2
"44733","PRPSAP2","Human (Adult)",3,29,0.103448275862069,"Human (Fetal)",4,29,0.137931034482759,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"44735","PRR12","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"44736","PRR13","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"44743","PRR14","Human (Adult)",5,13,0.384615384615385,"Human (Fetal)",5,13,0.384615384615385,"Both",1,1,1,1,0
"44774","PRR36","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"44776","PRR5","Human (Adult)",2,18,0.111111111111111,"Human (Fetal)",1,18,0.0555555555555556,"Both",2,0.5,2,0.5,1
"44779","PRR7","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"44782","PRRC1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"44783","PRRC2A","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"44784","PRRC2B","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",2,12,0.166666666666667,"Both",1,1,1,1,0
"44785","PRRC2C","Human (Adult)",3,14,0.214285714285714,"Human (Fetal)",2,14,0.142857142857143,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"44787","PRRG1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"44793","PRRT2","Human (Adult)",8,21,0.380952380952381,"Human (Fetal)",4,21,0.19047619047619,"Both",2,0.5,2,0.5,4
"44808","PRSS23","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"44809","PRSS27","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"44838","PRTFDC1","Human (Adult)",3,3,1,"Human (Fetal)",1,3,0.333333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"44841","PRUNE1","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"44842","PRUNE2","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",2,0.5,2,0.5,1
"44845","PRXL2A","Human (Adult)",4,6,0.666666666666667,"Human (Fetal)",2,6,0.333333333333333,"Both",2,0.5,2,0.5,2
"44848","PRXL2B","Human (Adult)",5,15,0.333333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",5,0.2,5,0.2,4
"44858","PSAP","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",4,6,0.666666666666667,"Both",0.25,4,0.25,4,3
"44860","PSAT1","Human (Adult)",2,2,1,"Human (Fetal)",2,2,1,"Both",1,1,1,1,0
"44866","PSD","Human (Adult)",12,9,1.33333333333333,"Human (Fetal)",3,9,0.333333333333333,"Both",4,0.25,4,0.25,9
"44867","PSD2","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"44869","PSD3","Human (Adult)",3,20,0.15,"Human (Fetal)",2,20,0.1,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"44871","PSEN1","Human (Adult)",2,25,0.08,"Human (Fetal)",3,25,0.12,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"44872","PSEN2","Human (Adult)",3,11,0.272727272727273,"Human (Fetal)",1,11,0.0909090909090909,"Both",3,0.333333333333333,3,0.333333333333333,2
"44873","PSENEN","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"44886","PSIP1","Human (Adult)",8,11,0.727272727272727,"Human (Fetal)",7,11,0.636363636363636,"Both",1.14285714285714,0.875,1.14285714285714,0.875,1
"44887","PSKH1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"44889","PSMA1","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",4,14,0.285714285714286,"Both",1,1,1,1,0
"44890","PSMA2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"44894","PSMA3","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",2,13,0.153846153846154,"Both",0.5,2,0.5,2,1
"44897","PSMA4","Human (Adult)",3,21,0.142857142857143,"Human (Fetal)",2,21,0.0952380952380952,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"44898","PSMA5","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"44899","PSMA6","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",1,17,0.0588235294117647,"Both",1,1,1,1,0
"44904","PSMA7","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",2,6,0.333333333333333,"Both",0.5,2,0.5,2,1
"44906","PSMB1","Human (Adult)",3,2,1.5,"Human (Fetal)",1,2,0.5,"Both",3,0.333333333333333,3,0.333333333333333,2
"44909","PSMB2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"44910","PSMB3","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"44912","PSMB4","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"44913","PSMB5","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"44914","PSMB6","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"44915","PSMB7","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"44920","PSMC1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"44934","PSMC2","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"44935","PSMC3","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"44936","PSMC3IP","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"44937","PSMC4","Human (Adult)",3,6,0.5,"Human (Fetal)",2,6,0.333333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"44938","PSMC5","Human (Adult)",5,21,0.238095238095238,"Human (Fetal)",4,21,0.19047619047619,"Both",1.25,0.8,1.25,0.8,1
"44939","PSMC6","Human (Adult)",2,18,0.111111111111111,"Human (Fetal)",1,18,0.0555555555555556,"Both",2,0.5,2,0.5,1
"44940","PSMD1","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"44941","PSMD10","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"44945","PSMD11","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",3,12,0.25,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"44946","PSMD12","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"44948","PSMD13","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",2,0.5,2,0.5,1
"44949","PSMD14","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"44950","PSMD2","Human (Adult)",6,20,0.3,"Human (Fetal)",8,20,0.4,"Both",0.75,1.33333333333333,0.75,1.33333333333333,2
"44951","PSMD3","Human (Adult)",3,5,0.6,"Human (Fetal)",1,5,0.2,"Both",3,0.333333333333333,3,0.333333333333333,2
"44952","PSMD4","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",0.5,2,0.5,2,1
"44954","PSMD5","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"44955","PSMD6","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",3,12,0.25,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"44958","PSMD7","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"44960","PSMD8","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"44962","PSMD9","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"44963","PSME1","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"44964","PSME2","Human (Adult)",1,18,0.0555555555555556,"Human (Fetal)",2,18,0.111111111111111,"Both",0.5,2,0.5,2,1
"44967","PSME3","Human (Adult)",3,17,0.176470588235294,"Human (Fetal)",2,17,0.117647058823529,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"44969","PSMF1","Human (Adult)",3,11,0.272727272727273,"Human (Fetal)",2,11,0.181818181818182,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"44970","PSMG1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"44971","PSMG2","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"44972","PSMG3","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",2,3,0.666666666666667,"Both",1,1,1,1,0
"44978","PSPC1","Human (Adult)",2,8,0.25,"Human (Fetal)",3,8,0.375,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"44986","PSRC1","Human (Adult)",6,12,0.5,"Human (Fetal)",2,12,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,4
"44987","PSTK","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",3,9,0.333333333333333,"Both",0.333333333333333,3,0.333333333333333,3,2
"44992","PTBP1","Human (Adult)",1,21,0.0476190476190476,"Human (Fetal)",3,21,0.142857142857143,"Both",0.333333333333333,3,0.333333333333333,3,2
"44994","PTBP2","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"44996","PTCD1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"45000","PTCD3","Human (Adult)",2,20,0.1,"Human (Fetal)",3,20,0.15,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"45003","PTCHD1","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"45013","PTDSS1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"45014","PTDSS2","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",3,13,0.230769230769231,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"45030","PTGES2","Human (Adult)",3,14,0.214285714285714,"Human (Fetal)",3,14,0.214285714285714,"Both",1,1,1,1,0
"45031","PTGES3","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",3,7,0.428571428571429,"Both",1,1,1,1,0
"45040","PTGFRN","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"45043","PTGR1","Human (Adult)",4,9,0.444444444444444,"Human (Fetal)",1,9,0.111111111111111,"Both",4,0.25,4,0.25,3
"45044","PTGR2","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"45052","PTK2","Human (Adult)",5,57,0.087719298245614,"Human (Fetal)",4,57,0.0701754385964912,"Both",1.25,0.8,1.25,0.8,1
"45053","PTK2B","Human (Adult)",5,17,0.294117647058824,"Human (Fetal)",1,17,0.0588235294117647,"Both",5,0.2,5,0.2,4
"45055","PTK7","Human (Adult)",1,20,0.05,"Human (Fetal)",1,20,0.05,"Both",1,1,1,1,0
"45056","PTMA","Human (Adult)",6,12,0.5,"Human (Fetal)",5,12,0.416666666666667,"Both",1.2,0.833333333333333,1.2,0.833333333333333,1
"45069","PTMS","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"45070","PTN","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"45071","PTOV1","Human (Adult)",5,21,0.238095238095238,"Human (Fetal)",4,21,0.19047619047619,"Both",1.25,0.8,1.25,0.8,1
"45082","PTP4A2","Human (Adult)",4,22,0.181818181818182,"Human (Fetal)",1,22,0.0454545454545455,"Both",4,0.25,4,0.25,3
"45086","PTPA","Human (Adult)",4,26,0.153846153846154,"Human (Fetal)",3,26,0.115384615384615,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"45088","PTPMT1","Human (Adult)",3,5,0.6,"Human (Fetal)",2,5,0.4,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"45089","PTPN1","Human (Adult)",2,2,1,"Human (Fetal)",2,2,1,"Both",1,1,1,1,0
"45090","PTPN11","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"45091","PTPN12","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"45094","PTPN18","Human (Adult)",2,16,0.125,"Human (Fetal)",2,16,0.125,"Both",1,1,1,1,0
"45095","PTPN2","Human (Adult)",2,21,0.0952380952380952,"Human (Fetal)",4,21,0.19047619047619,"Both",0.5,2,0.5,2,2
"45099","PTPN23","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"45104","PTPN5","Human (Adult)",7,6,1.16666666666667,"Human (Fetal)",14,6,2.33333333333333,"Both",0.5,2,0.5,2,7
"45107","PTPN9","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"45108","PTPRA","Human (Adult)",10,8,1.25,"Human (Fetal)",6,8,0.75,"Both",1.66666666666667,0.6,1.66666666666667,0.6,4
"45112","PTPRD","Human (Adult)",1,16,0.0625,"Human (Fetal)",2,16,0.125,"Both",0.5,2,0.5,2,1
"45116","PTPRF","Human (Adult)",4,16,0.25,"Human (Fetal)",5,16,0.3125,"Both",0.8,1.25,0.8,1.25,1
"45121","PTPRK","Human (Adult)",3,22,0.136363636363636,"Human (Fetal)",1,22,0.0454545454545455,"Both",3,0.333333333333333,3,0.333333333333333,2
"45122","PTPRM","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",2,15,0.133333333333333,"Both",1,1,1,1,0
"45123","PTPRN","Human (Adult)",9,19,0.473684210526316,"Human (Fetal)",1,19,0.0526315789473684,"Both",9,0.111111111111111,9,0.111111111111111,8
"45124","PTPRN2","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"45125","PTPRO","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",3,12,0.25,"Both",0.333333333333333,3,0.333333333333333,3,2
"45127","PTPRR","Human (Adult)",3,11,0.272727272727273,"Human (Fetal)",1,11,0.0909090909090909,"Both",3,0.333333333333333,3,0.333333333333333,2
"45128","PTPRS","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"45130","PTPRU","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"45132","PTPRZ1","Human (Adult)",2,21,0.0952380952380952,"Human (Fetal)",6,21,0.285714285714286,"Both",0.333333333333333,3,0.333333333333333,3,4
"45134","PTRH2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"45136","PTS","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"45137","PTTG1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"45138","PTTG1IP","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"45144","PUDP","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"45148","PUF60","Human (Adult)",7,22,0.318181818181818,"Human (Fetal)",5,22,0.227272727272727,"Both",1.4,0.714285714285714,1.4,0.714285714285714,2
"45149","PUM1","Human (Adult)",9,23,0.391304347826087,"Human (Fetal)",4,23,0.173913043478261,"Both",2.25,0.444444444444444,2.25,0.444444444444444,5
"45150","PUM2","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",2,11,0.181818181818182,"Both",0.5,2,0.5,2,1
"45151","PUM3","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"45156","PUS1","Human (Adult)",3,11,0.272727272727273,"Human (Fetal)",1,11,0.0909090909090909,"Both",3,0.333333333333333,3,0.333333333333333,2
"45160","PUS7L","Human (Adult)",2,8,0.25,"Human (Fetal)",1,8,0.125,"Both",2,0.5,2,0.5,1
"45170","PWP1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"45175","PWWP2A","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",2,6,0.333333333333333,"Both",0.5,2,0.5,2,1
"45177","PWWP2B","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"45178","PWWP3A","Human (Adult)",4,17,0.235294117647059,"Human (Fetal)",5,17,0.294117647058824,"Both",0.8,1.25,0.8,1.25,1
"45180","PXDC1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"45181","PXDN","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",3,14,0.214285714285714,"Both",0.333333333333333,3,0.333333333333333,3,2
"45183","PXK","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",3,14,0.214285714285714,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"45184","PXMP2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"45186","PXN","Human (Adult)",2,22,0.0909090909090909,"Human (Fetal)",2,22,0.0909090909090909,"Both",1,1,1,1,0
"45189","PXYLP1","Human (Adult)",2,17,0.117647058823529,"Human (Fetal)",2,17,0.117647058823529,"Both",1,1,1,1,0
"45192","PYCR1","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",4,17,0.235294117647059,"Both",0.25,4,0.25,4,3
"45193","PYCR2","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"45194","PYCR3","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"45197","PYGB","Human (Adult)",3,3,1,"Human (Fetal)",1,3,0.333333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"45198","PYGL","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"45201","PYGO2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"45204","PYM1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"45205","PYROXD1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"45207","PYURF","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"45212","QARS","Human (Adult)",4,52,0.0769230769230769,"Human (Fetal)",3,52,0.0576923076923077,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"45213","QDPR","Human (Adult)",5,9,0.555555555555556,"Human (Fetal)",1,9,0.111111111111111,"Both",5,0.2,5,0.2,4
"45214","QKI","Human (Adult)",2,17,0.117647058823529,"Human (Fetal)",1,17,0.0588235294117647,"Both",2,0.5,2,0.5,1
"45215","QPCT","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"45220","QRICH1","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"45227","QSOX1","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"45229","QTRT1","Human (Adult)",5,12,0.416666666666667,"Human (Fetal)",8,12,0.666666666666667,"Both",0.625,1.6,0.625,1.6,3
"45232","R3HCC1","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"45234","R3HDM1","Human (Adult)",4,20,0.2,"Human (Fetal)",5,20,0.25,"Both",0.8,1.25,0.8,1.25,1
"45235","R3HDM2","Human (Adult)",1,15,0.0666666666666667,"Human (Fetal)",1,15,0.0666666666666667,"Both",1,1,1,1,0
"45238","R3HDM4","Human (Adult)",1,8,0.125,"Human (Fetal)",2,8,0.25,"Both",0.5,2,0.5,2,1
"45240","RAB10","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"45241","RAB11A","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"45244","RAB11B","Human (Adult)",2,5,0.4,"Human (Fetal)",3,5,0.6,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"45248","RAB11FIP2","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"45249","RAB11FIP3","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"45250","RAB11FIP4","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"45251","RAB11FIP5","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"45254","RAB14","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"45255","RAB15","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"45257","RAB18","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"45259","RAB1A","Human (Adult)",3,6,0.5,"Human (Fetal)",3,6,0.5,"Both",1,1,1,1,0
"45260","RAB1B","Human (Adult)",2,2,1,"Human (Fetal)",2,2,1,"Both",1,1,1,1,0
"45263","RAB21","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"45264","RAB22A","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"45265","RAB23","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"45266","RAB24","Human (Adult)",5,9,0.555555555555556,"Human (Fetal)",7,9,0.777777777777778,"Both",0.714285714285714,1.4,0.714285714285714,1.4,2
"45268","RAB26","Human (Adult)",4,8,0.5,"Human (Fetal)",2,8,0.25,"Both",2,0.5,2,0.5,2
"45271","RAB28","Human (Adult)",3,8,0.375,"Human (Fetal)",2,8,0.25,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"45278","RAB2A","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"45280","RAB30","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"45282","RAB31","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"45284","RAB33A","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"45285","RAB33B","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"45287","RAB35","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",2,6,0.333333333333333,"Both",0.5,2,0.5,2,1
"45288","RAB36","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"45292","RAB39B","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"45293","RAB3A","Human (Adult)",4,4,1,"Human (Fetal)",2,4,0.5,"Both",2,0.5,2,0.5,2
"45295","RAB3C","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"45296","RAB3D","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
