"","associated_gene","Human (Adult)","Human (Adult)_Detected_Num_Isoseq","Human (Adult)_Known_Num_Gencode","Human (Adult)_Normalised","Human (Fetal)","Human (Fetal)_Detected_Num_Isoseq","Human (Fetal)_Known_Num_Gencode","Human (Fetal)_Normalised","Detected","isoseq_comparison_Human (Adult)vsHuman (Fetal)","isoseq_comparison_Human (Fetal)vsHuman (Adult)","isoseq_comparison_normalisedHuman (Adult)vsHuman (Fetal)","isoseq_comparison_normalisedHuman (Fetal)vsHuman (Adult)","isoseq_comparison_diff"
"40616","NAT9","Human (Adult)",7,29,0.241379310344828,"Human (Fetal)",9,29,0.310344827586207,"Both",0.777777777777778,1.28571428571429,0.777777777777778,1.28571428571429,2
"40619","NAV1","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"40627","NAV3","Human (Adult)",1,16,0.0625,"Human (Fetal)",2,16,0.125,"Both",0.5,2,0.5,2,1
"40628","NAXD","Human (Adult)",8,3,2.66666666666667,"Human (Fetal)",7,3,2.33333333333333,"Both",1.14285714285714,0.875,1.14285714285714,0.875,1
"40629","NAXE","Human (Adult)",2,5,0.4,"Human (Fetal)",2,5,0.4,"Both",1,1,1,1,0
"40630","NBAS","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"40632","NBDY","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"40633","NBEA","Human (Adult)",1,8,0.125,"Human (Fetal)",2,8,0.25,"Both",0.5,2,0.5,2,1
"40639","NBL1","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",1,14,0.0714285714285714,"Both",4,0.25,4,0.25,3
"40640","NBN","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"40641","NBPF1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",6,7,0.857142857142857,"Both",0.166666666666667,6,0.166666666666667,6,5
"40642","NBPF10","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",4,3,1.33333333333333,"Both",0.5,2,0.5,2,2
"40644","NBPF12","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"40646","NBPF14","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40650","NBPF19","Human (Adult)",3,5,0.6,"Human (Fetal)",1,5,0.2,"Both",3,0.333333333333333,3,0.333333333333333,2
"40651","NBPF20","Human (Adult)",7,5,1.4,"Human (Fetal)",2,5,0.4,"Both",3.5,0.285714285714286,3.5,0.285714285714286,5
"40664","NBR1","Human (Adult)",1,8,0.125,"Human (Fetal)",2,8,0.25,"Both",0.5,2,0.5,2,1
"40665","NBR2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"40666","NCALD","Human (Adult)",9,30,0.3,"Human (Fetal)",7,30,0.233333333333333,"Both",1.28571428571429,0.777777777777778,1.28571428571429,0.777777777777778,2
"40667","NCAM1","Human (Adult)",4,30,0.133333333333333,"Human (Fetal)",5,30,0.166666666666667,"Both",0.8,1.25,0.8,1.25,1
"40669","NCAM2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"40670","NCAN","Human (Adult)",2,4,0.5,"Human (Fetal)",6,4,1.5,"Both",0.333333333333333,3,0.333333333333333,3,4
"40671","NCAPD2","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"40679","NCAPH2","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40680","NCBP1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"40681","NCBP2","Human (Adult)",4,13,0.307692307692308,"Human (Fetal)",5,13,0.384615384615385,"Both",0.8,1.25,0.8,1.25,1
"40683","NCBP2AS2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"40687","NCDN","Human (Adult)",8,6,1.33333333333333,"Human (Fetal)",5,6,0.833333333333333,"Both",1.6,0.625,1.6,0.625,3
"40688","NCEH1","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"40695","NCK1","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",3,12,0.25,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"40697","NCK2","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"40698","NCKAP1","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"40704","NCKAP5L","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"40705","NCKIPSD","Human (Adult)",6,9,0.666666666666667,"Human (Fetal)",1,9,0.111111111111111,"Both",6,0.166666666666667,6,0.166666666666667,5
"40706","NCL","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"40707","NCLN","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"40711","NCOA1","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",2,11,0.181818181818182,"Both",1,1,1,1,0
"40714","NCOA4","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",4,7,0.571428571428571,"Both",0.5,2,0.5,2,2
"40718","NCOA5","Human (Adult)",2,2,1,"Human (Fetal)",3,2,1.5,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"40719","NCOA6","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"40722","NCOR1","Human (Adult)",13,27,0.481481481481481,"Human (Fetal)",11,27,0.407407407407407,"Both",1.18181818181818,0.846153846153846,1.18181818181818,0.846153846153846,2
"40731","NCS1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"40732","NCSTN","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"40738","NDEL1","Human (Adult)",3,19,0.157894736842105,"Human (Fetal)",2,19,0.105263157894737,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40739","NDFIP1","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"40741","NDFIP2","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"40743","NDN","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"40747","NDP","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"40749","NDRG1","Human (Adult)",2,29,0.0689655172413793,"Human (Fetal)",2,29,0.0689655172413793,"Both",1,1,1,1,0
"40750","NDRG2","Human (Adult)",26,78,0.333333333333333,"Human (Fetal)",11,78,0.141025641025641,"Both",2.36363636363636,0.423076923076923,2.36363636363636,0.423076923076923,15
"40751","NDRG3","Human (Adult)",5,5,1,"Human (Fetal)",1,5,0.2,"Both",5,0.2,5,0.2,4
"40752","NDRG4","Human (Adult)",12,55,0.218181818181818,"Human (Fetal)",6,55,0.109090909090909,"Both",2,0.5,2,0.5,6
"40753","NDST1","Human (Adult)",4,9,0.444444444444444,"Human (Fetal)",1,9,0.111111111111111,"Both",4,0.25,4,0.25,3
"40755","NDST2","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"40758","NDUFA1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"40759","NDUFA10","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",2,14,0.142857142857143,"Both",1,1,1,1,0
"40760","NDUFA11","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",2,7,0.285714285714286,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40761","NDUFA12","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"40763","NDUFA13","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"40764","NDUFA2","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"40771","NDUFA4","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"40772","NDUFA4L2","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"40774","NDUFA5","Human (Adult)",6,12,0.5,"Human (Fetal)",3,12,0.25,"Both",2,0.5,2,0.5,3
"40787","NDUFA6","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"40790","NDUFA8","Human (Adult)",2,1,2,"Human (Fetal)",1,1,1,"Both",2,0.5,2,0.5,1
"40792","NDUFA9","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"40794","NDUFAB1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"40796","NDUFAF1","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"40797","NDUFAF2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"40798","NDUFAF3","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"40799","NDUFAF4","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"40805","NDUFAF6","Human (Adult)",1,18,0.0555555555555556,"Human (Fetal)",2,18,0.111111111111111,"Both",0.5,2,0.5,2,1
"40806","NDUFAF7","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",2,13,0.153846153846154,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40807","NDUFAF8","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"40808","NDUFB1","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"40809","NDUFB10","Human (Adult)",3,5,0.6,"Human (Fetal)",1,5,0.2,"Both",3,0.333333333333333,3,0.333333333333333,2
"40812","NDUFB11","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"40816","NDUFB2","Human (Adult)",3,15,0.2,"Human (Fetal)",2,15,0.133333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40819","NDUFB3","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"40820","NDUFB4","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"40833","NDUFB5","Human (Adult)",1,16,0.0625,"Human (Fetal)",2,16,0.125,"Both",0.5,2,0.5,2,1
"40836","NDUFB6","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"40837","NDUFB7","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"40838","NDUFB8","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"40841","NDUFB9","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"40845","NDUFC1","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"40846","NDUFC2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"40848","NDUFS1","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"40849","NDUFS2","Human (Adult)",7,15,0.466666666666667,"Human (Fetal)",14,15,0.933333333333333,"Both",0.5,2,0.5,2,7
"40850","NDUFS3","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",2,13,0.153846153846154,"Both",0.5,2,0.5,2,1
"40851","NDUFS4","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"40852","NDUFS5","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"40861","NDUFS7","Human (Adult)",4,20,0.2,"Human (Fetal)",3,20,0.15,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"40862","NDUFS8","Human (Adult)",3,15,0.2,"Human (Fetal)",2,15,0.133333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40863","NDUFV1","Human (Adult)",3,29,0.103448275862069,"Human (Fetal)",6,29,0.206896551724138,"Both",0.5,2,0.5,2,3
"40864","NDUFV2","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"40872","NECAB1","Human (Adult)",3,6,0.5,"Human (Fetal)",2,6,0.333333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40874","NECAB3","Human (Adult)",6,22,0.272727272727273,"Human (Fetal)",3,22,0.136363636363636,"Both",2,0.5,2,0.5,3
"40875","NECAP1","Human (Adult)",1,27,0.037037037037037,"Human (Fetal)",2,27,0.0740740740740741,"Both",0.5,2,0.5,2,1
"40878","NECAP2","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",0.5,2,0.5,2,1
"40879","NECTIN1","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"40880","NECTIN2","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"40884","NEDD1","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",2,13,0.153846153846154,"Both",0.5,2,0.5,2,1
"40886","NEDD4L","Human (Adult)",3,38,0.0789473684210526,"Human (Fetal)",4,38,0.105263157894737,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"40887","NEDD8","Human (Adult)",2,8,0.25,"Human (Fetal)",1,8,0.125,"Both",2,0.5,2,0.5,1
"40889","NEDD9","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"40892","NEFL","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"40894","NEFM","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"40898","NEIL1","Human (Adult)",2,24,0.0833333333333333,"Human (Fetal)",2,24,0.0833333333333333,"Both",1,1,1,1,0
"40899","NEIL2","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",4,7,0.571428571428571,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"40904","NEK2","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"40907","NEK3","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"40913","NEK6","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",2,0.5,2,0.5,1
"40914","NEK7","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"40915","NEK9","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"40916","NELFA","Human (Adult)",3,15,0.2,"Human (Fetal)",2,15,0.133333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"40917","NELFB","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"40918","NELFCD","Human (Adult)",5,14,0.357142857142857,"Human (Fetal)",6,14,0.428571428571429,"Both",0.833333333333333,1.2,0.833333333333333,1.2,1
"40920","NELL1","Human (Adult)",3,12,0.25,"Human (Fetal)",1,12,0.0833333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"40921","NELL2","Human (Adult)",8,20,0.4,"Human (Fetal)",8,20,0.4,"Both",1,1,1,1,0
"40922","NEMF","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",2,0.5,2,0.5,1
"40931","NEPRO","Human (Adult)",1,24,0.0416666666666667,"Human (Fetal)",1,24,0.0416666666666667,"Both",1,1,1,1,0
"40933","NET1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"40935","NETO2","Human (Adult)",2,5,0.4,"Human (Fetal)",3,5,0.6,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"40940","NEURL1","Human (Adult)",4,4,1,"Human (Fetal)",1,4,0.25,"Both",4,0.25,4,0.25,3
"40945","NEURL4","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"40947","NEUROD2","Human (Adult)",3,2,1.5,"Human (Fetal)",4,2,2,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"40949","NEUROD6","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"40969","NF2","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",2,11,0.181818181818182,"Both",0.5,2,0.5,2,1
"40971","NFASC","Human (Adult)",2,25,0.08,"Human (Fetal)",3,25,0.12,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"40976","NFATC3","Human (Adult)",1,22,0.0454545454545455,"Human (Fetal)",2,22,0.0909090909090909,"Both",0.5,2,0.5,2,1
"40979","NFE2L1","Human (Adult)",3,23,0.130434782608696,"Human (Fetal)",1,23,0.0434782608695652,"Both",3,0.333333333333333,3,0.333333333333333,2
"40980","NFE2L2","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",2,14,0.142857142857143,"Both",1,1,1,1,0
"40984","NFIA","Human (Adult)",4,22,0.181818181818182,"Human (Fetal)",7,22,0.318181818181818,"Both",0.571428571428571,1.75,0.571428571428572,1.75,3
"40987","NFIB","Human (Adult)",4,23,0.173913043478261,"Human (Fetal)",12,23,0.521739130434783,"Both",0.333333333333333,3,0.333333333333333,3,8
"40988","NFIC","Human (Adult)",8,11,0.727272727272727,"Human (Fetal)",1,11,0.0909090909090909,"Both",8,0.125,8,0.125,7
"40989","NFIL3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"40990","NFIX","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",2,14,0.142857142857143,"Both",0.5,2,0.5,2,1
"40993","NFKBIA","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"40996","NFKBIE","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"41000","NFS1","Human (Adult)",3,14,0.214285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",3,0.333333333333333,3,0.333333333333333,2
"41001","NFU1","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"41004","NFX1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"41009","NFYB","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"41010","NFYC","Human (Adult)",4,24,0.166666666666667,"Human (Fetal)",2,24,0.0833333333333333,"Both",2,0.5,2,0.5,2
"41011","NFYC-AS1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"41012","NGB","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"41013","NGDN","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",2,13,0.153846153846154,"Both",0.5,2,0.5,2,1
"41014","NGEF","Human (Adult)",8,9,0.888888888888889,"Human (Fetal)",1,9,0.111111111111111,"Both",8,0.125,8,0.125,7
"41017","NGFR","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"41018","NGLY1","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",2,15,0.133333333333333,"Both",1,1,1,1,0
"41019","NGRN","Human (Adult)",4,3,1.33333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",2,0.5,2,0.5,2
"41023","NHLRC1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"41025","NHLRC3","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"41027","NHP2","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"41037","NIF3L1","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"41038","NIFK","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"41048","NIM1K","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"41049","NIN","Human (Adult)",1,18,0.0555555555555556,"Human (Fetal)",1,18,0.0555555555555556,"Both",1,1,1,1,0
"41050","NINJ1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"41052","NINL","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"41057","NIPA1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"41058","NIPA2","Human (Adult)",2,10,0.2,"Human (Fetal)",4,10,0.4,"Both",0.5,2,0.5,2,2
"41067","NIPBL","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"41068","NIPBL-DT","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"41069","NIPSNAP1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"41070","NIPSNAP2","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",4,11,0.363636363636364,"Both",0.25,4,0.25,4,3
"41071","NIPSNAP3A","Human (Adult)",1,2,0.5,"Human (Fetal)",3,2,1.5,"Both",0.333333333333333,3,0.333333333333333,3,2
"41073","NISCH","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",3,14,0.214285714285714,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"41074","NIT1","Human (Adult)",2,16,0.125,"Human (Fetal)",1,16,0.0625,"Both",2,0.5,2,0.5,1
"41075","NIT2","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"41076","NKAIN1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"41078","NKAIN2","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"41081","NKAIN4","Human (Adult)",4,9,0.444444444444444,"Human (Fetal)",1,9,0.111111111111111,"Both",4,0.25,4,0.25,3
"41082","NKAP","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"41083","NKAPD1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",2,9,0.222222222222222,"Both",0.5,2,0.5,2,1
"41090","NKIRAS1","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",1,9,0.111111111111111,"Both",3,0.333333333333333,3,0.333333333333333,2
"41091","NKIRAS2","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",5,14,0.357142857142857,"Both",0.4,2.5,0.4,2.5,3
"41093","NKRF","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"41094","NKTR","Human (Adult)",4,19,0.210526315789474,"Human (Fetal)",5,19,0.263157894736842,"Both",0.8,1.25,0.8,1.25,1
"41111","NLE1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",3,7,0.428571428571429,"Both",0.333333333333333,3,0.333333333333333,3,2
"41114","NLGN2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"41115","NLGN3","Human (Adult)",4,6,0.666666666666667,"Human (Fetal)",3,6,0.5,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"41116","NLGN4X","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"41119","NLK","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"41120","NLN","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"41145","NMD3","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"41148","NME1","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"41149","NME1-NME2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"41151","NME2","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",1,9,0.111111111111111,"Both",3,0.333333333333333,3,0.333333333333333,2
"41153","NME3","Human (Adult)",3,11,0.272727272727273,"Human (Fetal)",1,11,0.0909090909090909,"Both",3,0.333333333333333,3,0.333333333333333,2
"41154","NME4","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",1,12,0.0833333333333333,"Both",2,0.5,2,0.5,1
"41157","NME7","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"41167","NMNAT2","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"41169","NMRAL1","Human (Adult)",1,18,0.0555555555555556,"Human (Fetal)",1,18,0.0555555555555556,"Both",1,1,1,1,0
"41174","NMT1","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"41175","NMT2","Human (Adult)",1,5,0.2,"Human (Fetal)",3,5,0.6,"Both",0.333333333333333,3,0.333333333333333,3,2
"41181","NNAT","Human (Adult)",2,5,0.4,"Human (Fetal)",2,5,0.4,"Both",1,1,1,1,0
"41183","NNT","Human (Adult)",3,24,0.125,"Human (Fetal)",1,24,0.0416666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"41185","NOA1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"41186","NOB1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",3,6,0.5,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"41188","NOC2L","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
